age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
37, Private,78488, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,32, United-States,<=50K
24, Private,83774, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States,<=50K
28, Private,224634, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States,>50K
26, Private,186950, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,>50K
22, Private,400966, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
63, ?,176827, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States,>50K
37, Private,227128, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
55, Self-emp-not-inc,183810, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,>50K
47, Private,33794, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States,>50K
29, Private,89030, HS-grad,9, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States,<=50K
32, Private,117028, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
32, Private,126132, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,>50K
55, ?,52267, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,18, United-States,<=50K
56, Private,170066, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
44, Private,60722, HS-grad,9, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States,<=50K
29, Private,119052, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States,<=50K
48, Private,121253, Bachelors,13, Married-spouse-absent, Sales, Unmarried, White, Female,0,2472,70, United-States,>50K
64, Private,182979, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
28, Private,137898, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,<=50K
58, Private,35520, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7688,0,40, United-States,>50K
28, Local-gov,216965, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,<=50K
38, Private,100295, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,50, Canada,>50K
34, State-gov,334744, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,65, United-States,<=50K
39, Private,75891, Bachelors,13, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,<=50K
36, Private,166289, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,<=50K
32, Private,175856, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
27, Local-gov,236472, Bachelors,13, Divorced, Prof-specialty, Other-relative, White, Female,0,0,40, United-States,<=50K
19, Private,369463, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
34, Self-emp-not-inc,345705, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,>50K
56, Private,357939, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
38, Private,133963, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,>50K
17, Private,331552, 12th,8, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,<=50K
63, Private,200127, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
30, Private,350979, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos,<=50K
20, Private,42706, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States,<=50K
31, Private,164309, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,<=50K
52, Private,247806, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,>50K
38, Private,105150, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,>50K
33, Private,388741, Some-college,10, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,38, United-States,<=50K
54, Private,198546, Masters,14, Widowed, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,<=50K
34, Self-emp-not-inc,276221, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,<=50K
22, ?,48343, Some-college,10, Never-married, ?, Other-relative, Black, Female,0,0,40, United-States,<=50K
41, Private,325159, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,<=50K
22, Private,117779, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,<=50K
62, Private,101582, 7th-8th,4, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States,<=50K
47, Private,101299, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
48, Self-emp-not-inc,259412, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States,<=50K
29, ?,142443, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,25, United-States,<=50K
36, Federal-gov,184556, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,<=50K
20, Private,163870, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,<=50K
45, Private,200471, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,<=50K
50, Self-emp-not-inc,71609, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,<=50K
52, Private,357596, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,<=50K
24, Private,102493, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,<=50K
51, Federal-gov,68898, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
22, Private,184543, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
19, Private,184759, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,26, United-States,<=50K
35, Private,185325, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,>50K
35, Private,195946, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand,<=50K
20, Private,217807, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States,<=50K
24, Private,87546, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,<=50K
42, Local-gov,226020, HS-grad,9, Separated, Other-service, Not-in-family, Black, Female,0,0,60, ?,<=50K
32, Private,159589, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States,<=50K
24, Private,268525, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States,<=50K
34, Private,202046, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,>50K
53, Self-emp-inc,200400, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,>50K
36, Federal-gov,359249, Some-college,10, Separated, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,<=50K
58, Private,190747, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
32, Private,198068, 11th,7, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,<=50K
40, Private,182136, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
39, Private,454915, HS-grad,9, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,<=50K
32, Private,182714, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States,<=50K
38, Private,215917, Some-college,10, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,<=50K
57, Private,278228, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
69, Self-emp-not-inc,185039, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,12, United-States,>50K
33, Private,231826, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,<=50K
30, Private,342709, HS-grad,9, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,40, United-States,<=50K
33, Private,99309, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,<=50K
39, Self-emp-inc,163237, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States,<=50K
28, Private,243762, 11th,7, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States,<=50K
64, Private,379062, Some-college,10, Widowed, Adm-clerical, Unmarried, White, Female,0,0,12, United-States,<=50K
52, Self-emp-inc,260938, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>50K
33, ?,152875, Bachelors,13, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,0,0,40, China,<=50K
31, Private,123430, 11th,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Mexico,<=50K
28, Private,364946, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,<=50K
17, Private,230789, 9th,5, Never-married, Sales, Own-child, Black, Male,0,0,22, United-States,<=50K
45, Private,38240, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
26, Private,101812, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,5721,0,40, United-States,<=50K
19, Private,415354, 10th,6, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,<=50K
17, Private,277541, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,5, United-States,<=50K
43, State-gov,101383, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
28, Private,192588, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
47, Private,114770, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,32, United-States,<=50K
54, Private,163671, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,65, United-States,>50K
41, Private,174373, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States,>50K
35, Private,320451, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Hong,>50K
45, Private,54260, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,99, United-States,<=50K
21, Private,126314, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,<=50K
46, Private,28074, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,89, United-States,>50K
23, Private,391171, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,25, United-States,<=50K
39, Self-emp-inc,126675, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States,<=50K
22, Private,64520, 12th,8, Never-married, Transport-moving, Unmarried, White, Male,0,0,30, United-States,<=50K
57, Private,200316, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
20, Private,313817, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
68, State-gov,493363, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States,<=50K
23, Private,401762, 11th,7, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,<=50K
59, Private,127728, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,>50K
55, Private,116878, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,30, United-States,>50K
36, Self-emp-inc,192251, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,1902,15, United-States,>50K
44, Private,128676, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,<=50K
22, Private,369549, Some-college,10, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, United-States,<=50K
23, Private,129767, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,1721,40, United-States,<=50K
22, Private,245524, 12th,8, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States,<=50K
24, Private,126613, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States,<=50K
40, Private,187164, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1672,45, United-States,<=50K
39, Self-emp-not-inc,48063, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,<=50K
45, State-gov,127089, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,<=50K
58, Self-emp-not-inc,25124, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2377,65, United-States,<=50K
24, Private,155066, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,<=50K
35, Private,32220, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States,<=50K
18, Private,240543, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,<=50K
27, Private,185127, Assoc-voc,11, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,<=50K
23, Private,203076, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,<=50K
49, Private,62793, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
23, Private,181820, Some-college,10, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, United-States,<=50K
41, Self-emp-not-inc,34037, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States,<=50K
51, Private,138022, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>50K
65, ?,224357, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,2290,0,4, United-States,<=50K
28, Private,272132, Prof-school,15, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,65, ?,<=50K
43, Self-emp-not-inc,73883, Bachelors,13, Divorced, Sales, Unmarried, White, Male,0,0,45, United-States,<=50K
32, Local-gov,255004, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
75, ?,114204, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,13, United-States,<=50K
35, Private,135289, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,<=50K
34, Private,201156, 11th,7, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, United-States,<=50K
30, Private,61272, 9th,5, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Portugal,<=50K
51, Private,508891, HS-grad,9, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States,<=50K
27, Private,189702, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
55, ?,270228, Assoc-acdm,12, Married-civ-spouse, ?, Husband, Black, Male,7688,0,40, United-States,>50K
56, Private,106723, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
40, Private,111829, Masters,14, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
24, Private,275421, Assoc-voc,11, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,<=50K
34, Local-gov,226296, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,>50K
44, Local-gov,193755, Assoc-acdm,12, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,<=50K
74, ?,29887, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,10, United-States,<=50K
47, Private,370119, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,>50K
35, Private,166416, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
48, Local-gov,349230, Masters,14, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,<=50K
36, Private,257942, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
40, Private,108945, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,32, United-States,<=50K
23, Private,224115, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States,<=50K
18, Private,210026, 10th,6, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States,<=50K
59, Private,32954, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States,<=50K
42, Private,444134, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
62, Private,115771, Assoc-voc,11, Widowed, Sales, Unmarried, White, Female,0,0,33, United-States,<=50K
20, ?,33860, Some-college,10, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Female,0,0,28, United-States,<=50K
31, Private,85374, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,42, United-States,<=50K
51, Self-emp-not-inc,246820, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,48, United-States,>50K
24, Private,399449, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
25, Private,97952, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, ?,<=50K
35, Self-emp-not-inc,454915, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
22, Self-emp-not-inc,32921, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,<=50K
57, Private,166107, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, ?,<=50K
18, Private,57413, Some-college,10, Divorced, Other-service, Own-child, White, Male,0,0,15, United-States,<=50K
30, Private,113364, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Vietnam,<=50K
25, Local-gov,197728, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States,<=50K
66, Private,269665, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,25, United-States,<=50K
29, Private,427965, Bachelors,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,<=50K
21, Private,147344, HS-grad,9, Never-married, Transport-moving, Other-relative, White, Male,0,0,60, ?,<=50K
25, Private,312338, Assoc-voc,11, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States,<=50K
32, Private,173449, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,<=50K
35, Private,144322, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,<=50K
30, Private,124187, HS-grad,9, Never-married, Farming-fishing, Own-child, Black, Male,0,0,60, United-States,<=50K
22, Local-gov,39236, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,594,0,25, United-States,<=50K
41, Private,529216, Bachelors,13, Divorced, Tech-support, Unmarried, Black, Male,7430,0,45, ?,>50K
59, Self-emp-inc,95835, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,>50K
40, Local-gov,306495, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,<=50K
51, Private,129301, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,<=50K
70, State-gov,345339, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
23, Private,299047, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,<=50K
33, Private,187560, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,36, United-States,<=50K
33, Self-emp-inc,201763, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,>50K
32, Private,154950, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
38, Local-gov,273457, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,>50K
35, Private,194809, 11th,7, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,<=50K
36, Private,293528, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,3, United-States,<=50K
18, Private,266489, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,<=50K
28, Private,264498, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
40, Private,34722, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,48, United-States,>50K
40, Private,130760, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
19, Private,150073, Some-college,10, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States,<=50K
32, Private,197505, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
18, Private,296090, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,<=50K
58, Local-gov,164970, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,<=50K
41, Private,167375, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,52, United-States,<=50K
26, Private,190650, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan,<=50K
29, State-gov,165764, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,35, United-States,<=50K
56, Private,170411, HS-grad,9, Divorced, Protective-serv, Own-child, White, Male,4101,0,38, United-States,<=50K
28, Self-emp-not-inc,112403, Bachelors,13, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,<=50K
50, Private,98228, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States,<=50K
50, Private,40623, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,<=50K
41, Federal-gov,19914, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Philippines,>50K
33, Private,296538, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,>50K
23, ?,302836, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,0,0,40, El-Salvador,<=50K
31, Private,92179, 10th,6, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
34, Private,320027, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States,<=50K
52, Private,117674, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States,<=50K
42, Self-emp-not-inc,33795, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<=50K
45, Private,160647, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,4687,0,35, United-States,>50K
36, Private,296999, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Female,0,0,37, United-States,<=50K
44, Private,187584, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Canada,<=50K
33, Self-emp-not-inc,235271, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States,<=50K
47, Private,199277, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Portugal,>50K
20, Self-emp-inc,104443, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,<=50K
23, Private,37072, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,<=50K
29, Private,250967, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,48, United-States,>50K
25, Private,148300, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,<=50K
36, Private,31438, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Male,0,0,43, ?,<=50K
48, Private,193775, Bachelors,13, Divorced, Adm-clerical, Own-child, White, Male,0,0,38, United-States,>50K
32, Private,154210, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,45, Japan,>50K
25, Private,68302, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
35, Private,465326, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
38, Private,154669, HS-grad,9, Separated, Sales, Not-in-family, White, Male,0,0,60, United-States,<=50K
22, Private,208946, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<=50K
36, ?,139770, Some-college,10, Divorced, ?, Own-child, White, Female,0,0,32, United-States,<=50K
21, Private,98678, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States,<=50K
39, Federal-gov,255407, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
41, Self-emp-not-inc,229148, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,60, Jamaica,<=50K
28, Private,104024, Some-college,10, Never-married, Sales, Other-relative, White, Female,0,0,40, United-States,<=50K
27, Private,212895, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
50, Federal-gov,69345, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,<=50K
50, Private,158948, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,84, United-States,<=50K
55, Private,288907, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,4787,0,40, United-States,>50K
25, Private,403788, HS-grad,9, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, United-States,<=50K
35, Private,90273, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, ?,>50K
63, ?,54851, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,<=50K
19, Without-pay,43627, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,<=50K
43, Local-gov,233865, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
40, Self-emp-not-inc,117721, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,<=50K
25, Private,297531, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
39, Private,188038, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<=50K
58, Private,191069, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,>50K
50, Private,268553, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, United-States,>50K
37, Private,188069, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
24, Private,194247, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,<=50K
26, Private,114483, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,<=50K
