age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
26, Private,320465, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States,<=50K
33, Local-gov,133876, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,<=50K
55, State-gov,199713, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States,<=50K
37, Private,187346, 5th-6th,3, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Mexico,<=50K
37, Private,225385, HS-grad,9, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States,<=50K
64, Private,110212, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States,<=50K
36, Private,66173, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States,<=50K
21, Private,119156, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States,<=50K
37, Private,267085, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
38, Private,192939, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,<=50K
33, Private,213226, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,<=50K
18, Private,395026, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States,<=50K
30, Private,205204, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
25, Private,236564, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<=50K
40, Private,218903, HS-grad,9, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,<=50K
33, Private,272669, Assoc-acdm,12, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, Hong,<=50K
20, Private,204226, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,<=50K
27, Local-gov,263431, Some-college,10, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,<=50K
22, Private,554317, 9th,5, Married-spouse-absent, Other-service, Other-relative, White, Male,0,0,35, Mexico,<=50K
27, Private,177057, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
46, Private,138626, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
74, Private,203523, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2653,0,12, United-States,<=50K
49, Private,59380, Some-college,10, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
18, Private,716066, 10th,6, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States,<=50K
19, Private,273226, 11th,7, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,<=50K
56, Private,182273, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
34, Private,226872, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,<=50K
50, Self-emp-not-inc,231196, Bachelors,13, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States,<=50K
19, Private,62419, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,<=50K
24, Private,295073, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, United-States,<=50K
33, Private,70240, Some-college,10, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Philippines,<=50K
19, Private,250639, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States,<=50K
23, Local-gov,442359, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,1092,40, United-States,<=50K
27, Private,213421, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,<=50K
36, Private,58602, 5th-6th,3, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States,<=50K
22, Private,279802, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
28, Private,278736, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico,<=50K
65, Private,65757, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
36, Self-emp-not-inc,165855, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany,<=50K
41, Private,171351, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
57, Private,34366, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,<=50K
33, Private,260560, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
48, Private,240175, 11th,7, Separated, Other-service, Unmarried, Black, Male,0,0,22, United-States,<=50K
23, Private,84648, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,25, United-States,<=50K
51, Private,253357, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
18, Private,201554, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,15, United-States,<=50K
41, Private,648223, 1st-4th,2, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,0,0,40, Mexico,<=50K
31, Private,199883, 12th,8, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States,<=50K
29, Private,35032, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
67, Private,126849, 10th,6, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States,<=50K
34, ?,133278, 12th,8, Separated, ?, Unmarried, Black, Female,0,0,53, United-States,<=50K
27, Private,209205, Bachelors,13, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,<=50K
26, Private,322614, Preschool,1, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,1719,40, Mexico,<=50K
36, Private,189670, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,50, United-States,<=50K
26, Private,64289, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,<=50K
27, Self-emp-not-inc,227332, Bachelors,13, Never-married, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,50, ?,<=50K
43, Private,328570, Some-college,10, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,38, United-States,<=50K
28, Local-gov,169069, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,<=50K
36, Federal-gov,255191, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,1408,40, United-States,<=50K
47, Private,343742, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States,<=50K
48, Private,320421, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<=50K
29, Private,210959, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
59, Self-emp-inc,171355, Masters,14, Divorced, Prof-specialty, Unmarried, White, Male,0,0,55, United-States,<=50K
21, Private,370990, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<=50K
27, Private,96219, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, United-States,<=50K
38, Private,446654, 9th,5, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,<=50K
45, Local-gov,185399, Masters,14, Divorced, Prof-specialty, Own-child, White, Female,0,0,55, United-States,<=50K
45, Self-emp-not-inc,163559, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,48, ?,<=50K
38, Self-emp-inc,63322, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,<=50K
39, Private,187089, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,<=50K
44, Private,204235, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
35, Private,138441, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
34, Self-emp-not-inc,56460, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,2179,12, United-States,<=50K
20, Private,177287, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,<=50K
40, Private,151294, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,48, United-States,<=50K
53, Private,139157, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
21, Private,194096, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
34, ?,267352, 11th,7, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States,<=50K
43, Private,69333, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,<=50K
67, ?,183374, HS-grad,9, Widowed, ?, Not-in-family, White, Female,2329,0,15, United-States,<=50K
26, Private,184120, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,<=50K
33, Private,227325, Assoc-acdm,12, Never-married, Other-service, Not-in-family, White, Male,0,0,60, Scotland,<=50K
40, Private,114580, HS-grad,9, Divorced, Craft-repair, Other-relative, White, Female,0,0,40, Vietnam,<=50K
46, Private,154940, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,<=50K
28, Private,23324, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<=50K
36, Self-emp-not-inc,367020, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,<=50K
32, Private,129020, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
46, Private,409443, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,25, Mexico,<=50K
20, Self-emp-not-inc,115085, Some-college,10, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,<=50K
41, Private,147372, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States,<=50K
70, Private,115239, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, United-States,<=50K
41, Self-emp-not-inc,344329, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States,<=50K
18, Private,79443, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States,<=50K
28, Private,68393, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,46, United-States,<=50K
20, Local-gov,38455, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,10, United-States,<=50K
26, Private,177625, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
42, Private,361219, 11th,7, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
47, Private,101299, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
26, Federal-gov,206983, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Columbia,<=50K
27, Private,132191, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
44, Local-gov,360884, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,<=50K
64, Self-emp-not-inc,275034, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States,<=50K
21, Private,338162, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, Black, Female,0,0,37, United-States,<=50K
28, Private,142712, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
30, Private,156763, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,<=50K
38, Private,91716, 11th,7, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
53, Self-emp-not-inc,158284, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States,<=50K
23, Private,213955, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,2001,40, United-States,<=50K
46, Private,123807, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,15, United-States,<=50K
39, Private,136081, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,2051,40, United-States,<=50K
21, Private,301408, Some-college,10, Never-married, Sales, Own-child, White, Female,0,1602,22, United-States,<=50K
73, ?,185939, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,<=50K
30, Private,182714, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, England,<=50K
17, ?,89870, 10th,6, Never-married, ?, Own-child, White, Male,0,0,40, United-States,<=50K
43, Private,388725, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
24, Private,456430, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,<=50K
44, Private,83891, Bachelors,13, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,5455,0,40, United-States,<=50K
34, Local-gov,243867, 11th,7, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,<=50K
53, Private,335481, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,32, United-States,<=50K
23, ?,145964, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,<=50K
24, Private,166827, HS-grad,9, Divorced, Sales, Not-in-family, White, Female,0,0,30, United-States,<=50K
66, Private,117162, 10th,6, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,32, United-States,<=50K
56, Private,103948, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
48, Private,125120, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,55, United-States,<=50K
38, Local-gov,325538, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
47, Private,154117, HS-grad,9, Separated, Craft-repair, Other-relative, White, Female,0,0,40, United-States,<=50K
39, Private,387430, HS-grad,9, Never-married, Other-service, Not-in-family, White, Male,0,0,18, United-States,<=50K
30, Private,215182, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
51, Private,85942, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,32, United-States,<=50K
66, Self-emp-not-inc,167687, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,1409,0,50, United-States,<=50K
22, Private,340217, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States,<=50K
57, Self-emp-not-inc,291167, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
26, Self-emp-not-inc,75654, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece,<=50K
22, Private,173004, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,1, United-States,<=50K
53, Private,185846, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
34, Private,209900, 10th,6, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,<=50K
25, Private,292058, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,30, United-States,<=50K
27, Private,200500, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,<=50K
73, ?,144872, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,25, Canada,<=50K
27, Private,288229, Bachelors,13, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,50, Laos,<=50K
42, Self-emp-not-inc,342634, Assoc-voc,11, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Cambodia,<=50K
46, Private,216292, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,<=50K
38, Private,23892, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,<=50K
65, Private,118779, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<=50K
52, State-gov,447579, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, England,<=50K
34, State-gov,180871, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,55, United-States,<=50K
67, State-gov,261203, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States,<=50K
29, Private,129528, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
53, Federal-gov,181677, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,<=50K
37, State-gov,49105, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States,<=50K
55, Local-gov,159028, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
30, Private,176969, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
23, Private,111450, 12th,8, Never-married, Other-service, Unmarried, Black, Male,0,0,38, United-States,<=50K
35, Private,148334, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States,<=50K
19, Federal-gov,215891, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States,<=50K
34, Private,340917, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,2174,0,45, United-States,<=50K
33, Private,99309, Some-college,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States,<=50K
36, Private,732569, 9th,5, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
30, Private,143078, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
47, Self-emp-not-inc,177533, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
21, Private,227411, Assoc-voc,11, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
32, Private,38797, Assoc-voc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
42, State-gov,55764, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States,<=50K
19, Private,243941, Some-college,10, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,1721,25, United-States,<=50K
28, Private,185896, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,47, Mexico,<=50K
23, Private,131230, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,<=50K
45, Private,165346, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,64, United-States,<=50K
34, Private,226443, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States,<=50K
57, State-gov,39380, HS-grad,9, Separated, Other-service, Not-in-family, White, Female,0,0,35, United-States,<=50K
47, Self-emp-not-inc,174533, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
31, Private,315128, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,52, United-States,<=50K
33, ?,209432, HS-grad,9, Separated, ?, Unmarried, White, Female,0,0,20, United-States,<=50K
28, Private,79702, Some-college,10, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States,<=50K
55, Private,81865, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,<=50K
56, Private,274475, 9th,5, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States,<=50K
28, Private,595088, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,63, United-States,<=50K
19, Private,263338, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States,<=50K
25, Private,178505, Some-college,10, Never-married, Exec-managerial, Other-relative, White, Female,0,1504,45, United-States,<=50K
26, Private,282142, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,<=50K
39, Private,337778, Some-college,10, Divorced, Sales, Not-in-family, White, Male,4650,0,40, United-States,<=50K
29, Private,159768, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,3325,0,40, Ecuador,<=50K
52, ?,134447, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,50, United-States,<=50K
41, Private,242619, Assoc-acdm,12, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,80, United-States,<=50K
37, Private,257042, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,1506,0,40, United-States,<=50K
21, Private,225890, Some-college,10, Never-married, Other-service, Other-relative, White, Female,0,0,30, United-States,<=50K
24, Private,152540, Bachelors,13, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States,<=50K
35, Private,179579, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
27, Private,335015, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,65, United-States,<=50K
63, Self-emp-not-inc,404547, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<=50K
30, Private,70377, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,<=50K
36, Private,66173, Assoc-acdm,12, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, United-States,<=50K
29, Private,154571, Some-college,10, Never-married, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, ?,<=50K
38, Private,210844, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2042,40, Columbia,<=50K
40, State-gov,151038, Bachelors,13, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
19, Private,89211, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,<=50K
29, Private,146343, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,25, United-States,<=50K
23, Private,325596, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
43, Private,180599, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,<=50K
56, State-gov,176538, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,<=50K
46, Private,233493, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1579,40, United-States,<=50K
18, ?,30246, 11th,7, Never-married, ?, Own-child, White, Female,0,0,45, United-States,<=50K
39, Self-emp-not-inc,34378, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,<=50K
56, Self-emp-not-inc,156873, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
22, Private,228452, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States,<=50K
32, Self-emp-not-inc,171091, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
37, ?,299090, HS-grad,9, Divorced, ?, Not-in-family, White, Female,0,0,30, United-States,<=50K
50, Local-gov,177705, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1740,48, United-States,<=50K
32, Private,229636, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,5013,0,60, United-States,<=50K
47, Private,347088, 5th-6th,3, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States,<=50K
42, Private,194710, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,<=50K
53, Private,309466, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
32, Private,237478, 11th,7, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,<=50K
73, State-gov,96262, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
32, Private,398019, 7th-8th,4, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,15, Mexico,<=50K
32, Private,137184, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
45, Private,200471, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States,<=50K
49, ?,174274, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,80, United-States,<=50K
26, Private,135845, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,37, United-States,<=50K
33, Private,268996, Assoc-voc,11, Divorced, Sales, Not-in-family, White, Male,0,0,25, United-States,<=50K
24, Private,236696, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
46, Private,39363, Some-college,10, Divorced, Other-service, Unmarried, White, Female,0,0,10, ?,<=50K
38, Private,173968, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<=50K
49, Self-emp-inc,201498, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
40, Private,216116, HS-grad,9, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica,<=50K
29, Private,253856, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States,<=50K
39, Local-gov,272166, Bachelors,13, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,30, United-States,<=50K
69, Self-emp-not-inc,104003, 7th-8th,4, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States,<=50K
23, Private,197552, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,<=50K
27, Private,211215, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States,<=50K
47, Self-emp-not-inc,249585, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<=50K
27, Without-pay,35034, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, United-States,<=50K
69, State-gov,170458, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States,<=50K
22, Private,73203, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,<=50K
31, Private,57781, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States,<=50K
50, Private,266945, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,3137,0,40, El-Salvador,<=50K
36, Private,290409, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,<=50K
43, Private,184846, HS-grad,9, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,60, United-States,<=50K
40, Private,183765, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
28, Private,331381, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<=50K
26, Private,224567, 11th,7, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,<=50K
54, State-gov,32778, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,<=50K
26, Private,192022, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,<=50K
26, Private,104045, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,<=50K
56, Private,165315, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, ?,<=50K
33, Private,73054, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,<=50K
